event_date,phone_is_null,is_military,is_phone_lokal,is_phone_ru,category,is_transit,is_single_signal,echelon,devices
2025-07-19,False,True,False,True,constant,True,False,2,33
2025-07-21,False,True,False,True,disapeared,False,True,0,41
2025-07-20,False,True,False,True,arrived,False,False,2,6
2025-07-12,False,True,True,False,arrived,True,False,2,9
2025-07-09,False,True,False,True,new,False,False,2,121
2025-08-19,False,True,False,True,departed,False,False,2,11
2025-08-01,False,True,True,False,departed,True,False,2,6
2025-08-26,False,True,False,True,departed,True,False,1,19
2025-07-08,False,True,False,True,new,False,False,1,136
2025-08-26,False,True,False,True,new,True,False,1,15
2025-07-08,False,True,True,False,new,True,False,1,2
2025-08-25,False,True,False,True,new,False,True,3,11
2025-07-05,False,True,False,True,new,True,False,0,14
2025-09-23,False,True,False,True,constant,False,False,3,66
2025-09-14,False,True,False,True,disapeared,False,False,3,31
2025-09-15,False,True,False,True,arrived,True,False,0,6
2025-08-14,False,True,False,True,constant,True,False,0,17
2025-07-22,False,True,False,True,disapeared,False,False,0,116
2025-07-28,False,False,False,True,new,False,False,2,2401
2025-07-23,False,False,True,False,arrived,True,False,1,1154
2025-07-14,False,False,False,True,departed,True,False,0,164
2025-07-26,False,False,True,False,constant,True,False,0,415
2025-07-23,False,False,False,True,disapeared,False,True,2,324
2025-07-13,False,False,False,True,arrived,False,False,0,33
2025-07-13,False,False,True,False,disapeared,True,False,3,56
2025-07-31,False,False,True,False,constant,False,False,2,8105
2025-08-01,False,False,False,True,new,False,True,2,249
2025-08-01,False,False,True,False,disapeared,False,False,2,719
2025-07-31,False,False,True,False,disapeared,True,False,0,329
2025-07-07,False,False,False,True,constant,False,False,0,2731
2025-07-30,False,False,False,True,new,True,False,2,2544
2025-08-28,False,False,True,False,disapeared,True,False,1,617
2025-08-28,False,False,False,True,new,False,True,2,512
2025-07-21,True,False,False,True,arrived,False,False,0,25
2025-08-03,False,False,True,False,departed,False,False,0,80
2025-07-16,False,False,True,False,arrived,True,False,2,3777
2025-07-16,False,False,False,True,disapeared,False,False,2,2660
2025-07-16,False,False,True,False,new,False,True,3,329
2025-07-15,False,False,False,True,constant,False,False,1,1603
2025-08-20,False,False,False,True,departed,True,False,3,22
2025-08-20,False,False,False,True,departed,False,False,1,58
2025-07-15,False,False,False,True,arrived,True,False,0,108
2025-09-06,False,False,False,False,constant,False,False,0,57
2025-07-10,False,False,False,True,disapeared,False,False,2,2235
2025-07-10,False,False,False,True,new,False,False,3,557
2025-07-10,False,False,False,True,departed,False,False,3,16
2025-07-24,False,False,True,False,new,False,True,0,11
2025-08-29,False,False,False,True,disapeared,True,False,1,331
2025-08-26,False,False,True,False,departed,True,False,3,93
2025-09-01,False,False,False,True,arrived,True,False,0,77
2025-09-04,False,False,False,True,arrived,True,False,1,159
2025-09-01,False,False,False,True,departed,False,False,0,76
2025-07-02,False,False,False,True,departed,False,False,1,36
2025-07-29,False,False,False,False,constant,False,False,0,48
2025-09-08,False,False,False,True,new,False,True,3,223
2025-09-02,False,False,False,True,new,False,True,1,172
2025-08-18,False,False,True,False,disapeared,True,False,2,131
2025-07-02,True,False,False,True,departed,False,False,0,13
2025-09-09,False,False,True,False,constant,True,False,2,2007
2025-09-02,False,False,True,False,arrived,False,False,0,16
2025-09-14,False,False,True,False,new,True,False,3,19
2025-07-05,False,False,False,False,disapeared,False,False,0,6
2025-09-12,False,False,True,False,new,False,False,0,200
2025-09-17,True,False,False,True,disapeared,False,False,0,779
2025-09-17,False,False,True,False,departed,False,False,0,26
2025-09-21,False,False,False,True,new,False,False,1,378
2025-09-20,False,False,True,False,new,False,True,2,205
2025-09-18,False,False,False,True,departed,False,False,1,42
2025-08-12,False,False,False,True,constant,False,False,2,740
2025-08-09,False,False,True,False,constant,False,False,1,1475
2025-08-10,False,False,True,False,arrived,True,False,1,1045
2025-08-11,False,False,True,False,disapeared,False,True,1,70
2025-08-13,False,False,False,True,departed,True,False,2,31
2025-07-19,False,True,True,False,constant,False,False,2,21
2025-08-07,False,True,True,False,new,True,False,1,7
2025-07-28,False,True,False,True,constant,False,False,3,96
2025-08-20,False,True,False,True,new,True,False,2,96
2025-09-08,False,True,False,True,disapeared,False,True,2,34
2025-09-08,False,True,False,True,arrived,True,False,1,12
2025-09-06,False,True,False,True,disapeared,True,False,3,1
2025-09-09,False,True,False,True,constant,True,False,0,17
2025-07-05,False,True,True,False,arrived,True,False,2,6
2025-09-17,False,True,False,True,constant,False,False,0,369
2025-09-23,False,True,False,True,departed,True,False,2,31
2025-09-19,False,True,False,True,new,False,False,3,27
2025-08-14,False,True,True,False,departed,True,False,2,1
2025-07-22,False,False,False,True,new,False,False,3,534
2025-08-02,False,False,False,True,disapeared,False,True,1,116
2025-07-23,False,False,True,False,constant,True,False,1,912
2025-07-23,True,False,False,True,new,False,True,0,773
2025-07-24,False,False,True,False,departed,False,False,2,190
2025-07-12,False,False,False,True,constant,True,False,3,79
2025-08-19,False,False,False,True,constant,False,False,3,1758
2025-07-13,False,False,False,True,departed,False,False,3,27
2025-07-11,False,False,True,False,departed,True,False,2,3142
2025-07-30,True,False,False,True,new,False,False,0,1024
2025-08-28,False,False,False,True,constant,True,False,3,50
2025-07-11,True,False,False,True,disapeared,True,False,0,100
2025-07-16,False,False,True,False,departed,True,False,0,1409
2025-09-06,True,False,False,True,disapeared,True,False,0,502
2025-08-20,False,False,False,True,new,True,False,1,432
2025-07-15,False,False,True,False,new,False,False,3,101
2025-07-10,False,False,True,False,disapeared,False,True,2,283
2025-07-28,False,False,True,False,arrived,False,False,0,10
2025-07-29,False,False,True,False,departed,True,False,2,3361
2025-08-26,False,False,True,False,arrived,False,False,2,199
2025-07-02,False,False,True,False,disapeared,False,True,3,145
2025-08-18,False,False,False,True,new,False,True,2,861
2025-09-02,False,False,True,False,arrived,True,False,3,66
2025-08-18,False,False,True,False,departed,False,False,0,109
2025-08-18,False,False,False,True,disapeared,True,False,0,69
2025-07-06,False,False,False,True,new,False,True,2,490
2025-07-05,False,False,True,False,disapeared,True,False,2,1272
2025-09-13,False,False,False,True,disapeared,False,True,3,240
2025-07-04,False,False,False,False,constant,False,False,0,52
2025-09-10,False,False,True,False,new,True,False,3,11
2025-09-15,False,False,True,False,new,False,True,1,52
2025-09-17,False,False,True,False,arrived,True,False,0,249
2025-09-17,False,False,True,False,arrived,True,False,2,2228
2025-09-18,False,False,False,True,disapeared,True,False,2,1819
2025-09-20,False,False,True,False,departed,False,False,1,88
2025-09-18,False,False,True,False,constant,True,False,0,63
2025-09-23,False,False,False,True,departed,True,False,1,85
2025-08-11,False,False,True,False,departed,True,False,3,217
2025-08-17,False,False,True,False,new,False,False,0,439
2025-08-10,False,False,False,True,disapeared,False,True,3,419
2025-08-17,False,False,True,False,new,False,True,1,68
2025-08-12,True,False,False,True,arrived,False,False,0,15
2025-07-19,False,True,False,True,constant,False,False,2,364
2025-07-20,False,True,True,False,constant,False,False,0,1
2025-08-02,False,True,False,True,disapeared,False,False,1,90
2025-07-10,False,True,False,True,new,False,True,0,31
2025-08-30,False,True,False,True,disapeared,False,False,0,182
2025-08-31,False,True,False,True,disapeared,True,False,0,18
2025-09-01,False,True,False,True,arrived,True,False,1,16
2025-08-27,False,True,False,True,departed,False,False,0,14
2025-07-06,False,True,False,True,disapeared,False,True,0,39
2025-09-21,False,True,False,True,new,True,False,2,67
2025-09-18,False,True,False,True,arrived,False,False,2,10
2025-07-27,False,False,True,False,disapeared,False,False,0,271
2025-07-24,False,False,True,False,arrived,True,False,3,134
2025-07-23,False,False,True,False,departed,False,False,2,125
2025-07-24,False,False,True,False,new,False,True,2,48
2025-08-19,False,False,False,True,new,False,False,0,947
2025-07-12,False,False,True,False,departed,True,False,0,1630
2025-08-22,False,False,False,True,new,True,False,2,2710
2025-07-12,False,False,False,True,arrived,True,False,1,222
2025-08-19,False,False,False,True,arrived,True,False,3,27
2025-08-28,False,False,False,True,new,False,True,0,330
2025-07-17,False,False,True,False,new,False,False,2,546
2025-07-16,True,False,False,True,disapeared,False,True,0,786
2025-07-08,False,False,True,False,arrived,True,False,3,173
2025-07-16,False,False,True,False,new,False,False,3,624
2025-07-27,False,False,False,True,arrived,False,False,3,21
2025-07-15,False,False,True,False,departed,True,False,2,3787
2025-08-27,False,False,True,False,new,False,False,1,493
2025-09-06,False,False,True,False,departed,False,False,0,50
2025-07-07,True,False,False,True,departed,False,False,0,34
2025-08-01,False,False,True,False,constant,True,False,3,39
2025-08-30,False,False,True,False,arrived,True,False,2,2988
2025-08-30,False,False,False,True,arrived,True,False,0,96
2025-07-29,False,False,True,False,constant,False,False,1,2865
2025-08-26,False,False,False,True,disapeared,False,False,2,2672
2025-07-29,False,False,False,True,departed,True,False,1,149
2025-07-08,False,False,False,True,arrived,False,False,0,25
2025-09-04,True,False,False,True,disapeared,False,True,0,590
2025-09-08,False,False,True,False,constant,False,False,2,7215
2025-09-08,False,False,False,True,constant,False,False,1,1706
2025-09-02,False,False,False,True,disapeared,True,False,2,1690
2025-09-02,False,False,False,True,constant,False,False,3,1445
2025-09-07,False,False,False,True,disapeared,True,False,0,220
2025-09-07,True,False,False,True,new,True,False,0,237
2025-09-23,False,False,True,False,disapeared,False,False,3,139
2025-07-04,True,False,False,True,constant,True,False,0,11
2025-08-24,False,False,False,True,disapeared,False,False,2,1348
2025-08-24,False,False,True,False,arrived,True,False,3,141
2025-07-03,False,False,True,False,constant,True,False,1,447
2025-09-15,False,False,True,False,new,False,False,1,444
2025-09-15,False,False,False,False,constant,True,False,0,7
2025-09-17,False,False,False,True,new,True,False,0,212
2025-09-11,False,False,True,False,constant,False,False,0,735
2025-09-17,False,False,False,True,departed,False,False,0,51
2025-09-21,False,False,False,False,constant,False,False,0,61
2025-09-16,False,False,True,False,disapeared,False,True,0,7
2025-09-22,False,False,True,False,disapeared,False,False,0,97
2025-09-18,True,False,False,True,departed,False,False,0,48
2025-09-19,False,False,True,False,disapeared,False,False,0,80
2025-08-09,True,False,False,True,new,False,True,0,547
2025-08-14,False,False,True,False,constant,False,False,3,2391
2025-08-12,False,False,True,False,arrived,True,False,1,750
2025-08-12,False,False,True,False,departed,True,False,3,133
2025-08-10,False,False,False,True,disapeared,False,False,3,228
2025-08-09,False,False,False,False,disapeared,False,False,2,2
2025-07-18,False,True,False,True,new,False,False,1,64
2025-07-26,False,True,False,True,new,True,False,2,46
2025-08-02,False,True,False,True,departed,True,False,2,33
2025-07-26,False,True,True,False,constant,True,False,1,3
2025-07-22,False,True,False,True,new,False,False,3,35
2025-08-23,False,True,False,True,disapeared,False,False,1,176
2025-08-18,False,True,False,True,new,False,False,1,163
2025-09-05,False,True,False,True,departed,True,False,0,13
2025-09-10,False,True,False,True,constant,False,False,1,228
2025-09-03,False,True,False,True,constant,False,False,3,79
2025-09-13,False,True,False,True,constant,False,False,2,466
2025-09-15,False,True,False,True,disapeared,False,False,0,94
2025-09-19,False,True,False,True,disapeared,True,False,2,75
2025-08-12,False,True,False,True,constant,True,False,0,19
2025-08-09,False,True,False,True,disapeared,False,True,0,40
2025-07-20,False,False,True,False,disapeared,False,False,0,387
2025-08-04,False,False,False,True,disapeared,True,False,2,2604
2025-08-05,True,False,False,True,constant,False,False,0,465
2025-07-25,False,False,False,True,new,False,False,2,2584
2025-07-23,False,False,False,True,constant,True,False,2,585
2025-07-22,False,False,False,True,disapeared,False,True,3,294
2025-08-07,False,False,True,False,arrived,True,False,1,1287
2025-08-04,True,False,False,True,new,True,False,0,81
2025-07-19,False,False,False,True,arrived,True,False,3,41
2025-07-31,False,False,False,True,new,True,False,0,229
2025-07-12,False,False,False,True,disapeared,True,False,3,65
2025-07-09,False,False,True,False,constant,False,False,1,3769
2025-07-11,True,False,False,True,new,True,False,0,84
2025-08-21,False,False,False,True,arrived,False,False,1,24
2025-07-08,False,False,False,True,departed,False,False,1,38
2025-07-08,False,False,False,True,disapeared,False,True,3,248
2025-07-17,False,False,False,True,new,False,True,1,160
2025-07-17,True,False,False,True,arrived,False,False,0,36
2025-07-17,False,False,False,True,departed,False,False,0,41
2025-08-20,False,False,True,False,disapeared,False,True,1,22
2025-07-25,False,False,False,True,new,True,False,3,88
2025-07-25,True,False,False,True,constant,True,False,0,18
2025-07-29,False,False,True,False,departed,False,False,0,32
2025-08-07,True,False,False,True,constant,True,False,0,15
2025-09-08,False,False,True,False,departed,True,False,3,125
2025-08-18,False,False,True,False,constant,False,False,0,689
2025-09-02,False,False,True,False,new,False,False,3,193
2025-09-02,False,False,True,False,new,False,True,0,13
2025-09-07,False,False,False,True,disapeared,False,True,1,146
2025-07-06,False,False,True,False,disapeared,False,True,3,196
2025-07-04,False,False,True,False,arrived,False,False,3,83
2025-09-13,False,False,False,True,departed,False,False,3,12
2025-09-15,False,False,False,True,new,False,True,0,223
2025-07-03,True,False,False,True,new,True,False,0,72
2025-09-17,False,False,True,False,new,False,False,3,134
2025-07-03,False,False,True,False,new,True,False,3,20
2025-09-16,False,False,True,False,departed,True,False,1,1295
2025-09-16,False,False,False,True,disapeared,True,False,2,1731
2025-09-16,False,False,True,False,disapeared,False,True,3,89
2025-09-16,False,False,True,False,disapeared,False,True,2,241
2025-09-21,False,False,False,True,departed,False,False,1,73
2025-09-20,True,False,False,True,disapeared,False,True,0,742
2025-09-20,False,False,True,False,constant,True,False,2,1600
2025-08-10,False,False,False,True,disapeared,True,False,3,34
2025-08-13,False,False,False,True,disapeared,True,False,1,30
2025-08-17,False,False,False,True,disapeared,False,False,2,4
2025-07-27,False,True,True,False,constant,False,False,2,14
2025-07-24,False,True,False,True,disapeared,False,False,1,77
2025-07-14,False,True,False,True,disapeared,False,False,3,29
2025-07-13,False,True,False,True,departed,True,False,0,4
2025-07-31,False,True,False,True,disapeared,True,False,0,14
2025-07-12,False,True,False,True,departed,False,False,0,5
2025-07-16,False,True,False,True,disapeared,False,True,1,24
2025-09-06,False,True,False,True,constant,False,False,2,404
2025-07-27,False,True,True,False,disapeared,False,False,2,1
2025-07-07,False,True,False,True,new,False,True,1,16
2025-07-25,False,True,False,True,disapeared,True,False,1,11
2025-08-05,False,True,True,False,constant,False,False,1,5
2025-08-06,False,True,False,True,disapeared,True,False,0,12
2025-07-30,False,True,False,True,disapeared,False,False,3,33
2025-08-27,False,True,False,True,arrived,True,False,1,11
2025-09-12,False,True,False,True,departed,True,False,2,26
2025-09-21,False,True,False,True,constant,True,False,0,5
2025-08-15,False,True,False,True,disapeared,False,True,2,46
2025-08-17,False,True,False,True,new,False,False,1,47
2025-07-14,False,False,False,True,new,True,False,1,353
2025-07-21,False,False,False,True,disapeared,False,False,3,624
2025-07-19,False,False,True,False,disapeared,False,False,1,461
2025-07-27,False,False,True,False,arrived,True,False,3,183
2025-08-03,False,False,True,False,new,False,True,2,73
2025-08-07,False,False,True,False,arrived,False,False,1,67
2025-07-19,False,False,False,True,constant,True,False,3,22
2025-07-12,False,False,True,False,disapeared,False,False,1,473
2025-08-22,False,False,True,False,departed,False,False,0,51
2025-08-28,False,False,True,False,constant,False,False,2,7863
2025-08-28,False,False,False,True,disapeared,False,False,1,614
2025-07-11,False,False,True,False,disapeared,False,False,3,230
2025-07-07,False,False,False,True,departed,True,False,3,120
2025-07-16,False,False,False,True,disapeared,False,False,1,672
2025-07-26,False,False,True,False,arrived,False,False,0,11
2025-07-15,True,False,False,True,departed,False,False,0,28
2025-08-29,False,False,False,True,new,False,True,3,294
2025-08-29,False,False,False,True,disapeared,False,True,0,327
2025-08-23,False,False,False,True,new,False,True,1,124
2025-08-30,False,False,True,False,departed,True,False,3,91
2025-08-26,False,False,False,True,disapeared,False,True,1,183
2025-08-23,False,False,True,False,arrived,False,False,3,353
2025-08-25,False,False,True,False,departed,False,False,0,81
2025-08-18,False,False,False,True,constant,False,False,2,3002
2025-08-18,False,False,True,False,constant,True,False,2,986
2025-07-02,False,False,False,True,arrived,True,False,3,36
2025-07-05,False,False,False,True,disapeared,False,False,0,1555
2025-07-05,True,False,False,True,disapeared,False,True,0,599
2025-09-10,True,False,False,True,constant,False,False,0,389
2025-07-06,False,False,False,True,new,False,True,3,290
2025-09-03,False,False,True,False,arrived,True,False,3,78
2025-08-24,False,False,False,True,new,True,False,0,185
2025-09-10,False,False,True,False,new,False,True,3,127
2025-09-10,False,False,True,False,new,False,True,1,66
2025-09-15,False,False,False,True,constant,False,False,1,1758
2025-09-12,False,False,True,False,arrived,False,False,2,188
2025-09-15,False,False,False,True,new,True,False,1,298
2025-09-15,False,False,True,False,constant,True,False,1,445
2025-09-12,False,False,False,False,new,False,True,1,1
2025-07-03,False,False,False,True,departed,True,False,3,38
2025-09-18,False,False,False,True,departed,True,False,2,432
2025-09-21,False,False,True,False,disapeared,False,True,3,70
2025-08-14,False,False,False,True,new,False,False,3,263
2025-08-14,False,False,True,False,disapeared,False,True,0,22
2025-08-16,True,False,False,True,disapeared,False,True,0,686
2025-08-16,False,False,False,True,new,False,False,1,5
2025-07-18,False,True,False,True,arrived,True,False,3,1
2025-08-07,False,True,False,True,departed,False,False,0,5
2025-07-18,False,True,False,True,departed,True,False,1,9
2025-07-27,False,True,False,True,arrived,True,False,1,7
2025-08-20,False,True,False,True,new,False,False,1,94
2025-08-05,False,True,False,True,disapeared,False,True,0,47
2025-07-07,False,True,False,True,constant,False,False,3,51
2025-08-22,False,True,False,True,departed,True,False,0,17
2025-08-24,False,True,False,True,disapeared,True,False,2,20
2025-09-19,False,True,False,True,disapeared,False,False,0,19
2025-09-11,False,True,True,False,disapeared,False,False,1,2
2025-09-20,False,True,False,True,new,False,True,2,25
2025-08-09,False,True,False,True,constant,False,False,0,120
2025-07-26,False,False,True,False,constant,False,False,2,9794
2025-08-07,False,False,True,False,new,False,False,1,417
2025-07-13,False,False,False,True,new,False,False,3,526
2025-07-14,False,False,False,True,constant,False,False,3,1646
2025-07-14,False,False,True,False,departed,False,False,2,321
2025-07-25,False,False,True,False,new,True,False,1,2901
2025-07-26,False,False,False,True,new,False,True,0,234
2025-07-26,False,False,False,True,constant,True,False,2,572
2025-07-28,False,False,False,True,departed,True,False,0,169
2025-08-03,False,False,True,False,new,False,True,1,44
2025-08-01,False,False,False,True,disapeared,False,True,3,253
2025-07-31,False,False,True,False,disapeared,False,True,2,61
2025-07-18,False,False,True,False,new,False,True,0,9
2025-08-28,False,False,True,False,constant,True,False,1,698
2025-08-28,False,False,True,False,new,True,False,1,538
2025-08-28,False,False,True,False,new,True,False,0,271
2025-08-06,False,False,False,True,new,True,False,3,119
2025-07-17,False,False,True,False,constant,False,False,1,3185
2025-08-03,False,False,False,True,disapeared,True,False,3,63
2025-07-16,False,False,False,True,disapeared,False,False,3,630
2025-07-17,False,False,False,True,arrived,True,False,0,128
2025-09-06,False,False,False,True,disapeared,False,False,1,619
2025-08-20,False,False,False,True,arrived,False,False,1,26
2025-07-10,False,False,True,False,arrived,True,False,3,207
2025-07-09,False,False,False,True,disapeared,False,True,1,222
2025-08-07,False,False,False,False,constant,False,False,0,42
2025-09-01,False,False,True,False,arrived,True,False,2,2752
2025-09-04,False,False,False,True,disapeared,False,False,3,463
2025-09-14,False,False,False,True,new,False,False,3,668
2025-08-18,False,False,True,False,new,True,False,0,513
2025-07-06,False,False,False,True,constant,False,False,0,2080
2025-09-15,False,False,False,True,new,False,False,3,448
2025-09-21,True,False,False,True,disapeared,False,False,0,1083
2025-09-16,False,False,False,True,departed,False,False,2,89
2025-08-10,False,False,True,False,disapeared,False,True,2,682
2025-08-17,False,False,True,False,new,False,True,0,38
2025-08-14,False,False,False,True,arrived,False,False,3,26
2025-08-14,False,False,False,True,arrived,False,False,2,73
2025-08-16,False,False,False,False,departed,True,False,0,2
2025-07-19,False,True,False,True,constant,False,False,1,178
2025-07-21,False,True,False,True,new,True,False,2,69
2025-07-23,False,True,False,True,new,False,False,3,52
2025-07-29,False,True,False,True,new,False,False,0,99
2025-08-05,False,True,False,True,new,True,False,0,18
2025-08-31,False,True,False,True,disapeared,True,False,2,55
2025-07-06,False,True,False,True,constant,False,False,3,46
2025-09-16,False,True,False,True,disapeared,True,False,2,62
2025-09-21,False,True,False,True,constant,False,False,2,392
2025-09-23,False,True,False,True,constant,True,False,2,40
2025-07-21,False,False,True,False,disapeared,True,False,2,3356
2025-07-26,False,False,True,False,departed,True,False,0,1060
2025-07-26,False,False,False,True,departed,True,False,0,113
2025-08-03,False,False,False,True,departed,True,False,2,577
2025-08-04,False,False,False,True,disapeared,True,False,1,311
2025-07-13,False,False,True,False,new,False,True,1,76
2025-08-03,False,False,False,True,departed,False,False,0,59
2025-08-19,False,False,True,False,disapeared,False,False,3,507
2025-07-20,False,False,False,True,arrived,False,False,0,27
2025-07-07,False,False,True,False,new,True,False,2,644
2025-08-28,False,False,True,False,departed,False,False,0,53
2025-08-28,False,False,False,True,arrived,True,False,3,103
2025-07-16,True,False,False,True,new,True,False,0,112
2025-07-27,False,False,False,True,departed,False,False,1,45
2025-07-07,True,False,False,True,arrived,False,False,0,28
2025-07-23,False,False,True,False,departed,True,False,3,103
2025-08-05,False,False,True,False,disapeared,False,True,0,18
2025-08-29,False,False,True,False,new,False,False,3,214
2025-09-01,False,False,True,False,disapeared,False,True,2,262
2025-08-31,False,False,True,False,departed,False,False,1,115
2025-08-26,False,False,False,False,new,False,True,2,2
2025-09-08,False,False,False,True,departed,False,False,0,66
2025-09-01,True,False,False,True,arrived,False,False,0,87
2025-09-07,False,False,True,False,new,False,False,1,565
2025-07-06,False,False,False,True,disapeared,False,False,2,434
2025-07-05,False,False,False,True,departed,False,False,2,139
2025-09-07,False,False,False,True,arrived,False,False,2,111
2025-09-23,False,False,False,True,arrived,True,False,1,123
2025-09-03,False,False,False,True,disapeared,False,False,2,2583
2025-09-15,False,False,True,False,constant,False,False,3,1410
2025-09-17,False,False,False,True,departed,True,False,2,448
2025-09-04,False,False,True,False,departed,False,False,3,31
2025-09-16,False,False,True,False,constant,True,False,3,18
2025-09-18,True,False,False,True,disapeared,True,False,0,190
2025-09-22,False,False,False,True,disapeared,True,False,3,34
2025-09-21,False,False,False,True,departed,True,False,3,32
2025-08-14,True,False,False,True,new,False,False,0,1551
2025-08-11,False,False,True,False,arrived,True,False,0,315
2025-08-16,False,False,False,True,new,False,True,1,10
2025-08-15,True,False,False,True,new,True,False,0,118
2025-07-22,False,True,False,True,constant,False,False,1,265
2025-07-21,False,True,False,True,constant,False,False,1,258
2025-08-22,False,True,False,True,new,False,True,2,30
2025-07-26,False,True,False,True,disapeared,False,True,1,24
2025-07-26,False,True,False,True,departed,True,False,3,3
2025-08-02,False,True,False,True,disapeared,True,False,1,11
2025-08-19,False,True,True,False,constant,True,False,2,3
2025-08-06,False,True,False,True,disapeared,True,False,1,13
2025-09-15,False,True,False,True,disapeared,False,False,2,163
2025-09-04,False,True,False,True,arrived,False,False,0,7
2025-08-13,False,True,False,True,new,False,False,0,41
2025-08-29,False,True,False,True,disapeared,False,True,0,40
2025-07-18,False,False,False,True,new,False,True,2,1002
2025-07-27,False,False,True,False,disapeared,False,False,2,880
2025-08-04,False,False,True,False,new,True,False,2,2434
2025-07-24,False,False,True,False,departed,True,False,2,3172
2025-07-18,False,False,False,True,departed,False,False,0,72
2025-07-22,False,False,True,False,disapeared,False,True,3,50
2025-08-19,False,False,False,True,disapeared,True,False,2,3143
2025-07-07,False,False,True,False,constant,True,False,1,1028
2025-07-07,False,False,True,False,new,False,True,2,325
2025-08-21,False,False,True,False,constant,True,False,0,316
2025-07-08,False,False,False,True,constant,True,False,2,437
2025-07-10,False,False,True,False,departed,False,False,2,214
2025-07-17,True,False,False,True,constant,True,False,0,23
2025-07-15,False,False,True,False,disapeared,False,True,0,18
2025-07-22,False,False,True,False,disapeared,True,False,3,25
2025-08-29,False,False,False,True,disapeared,False,False,1,640
2025-08-29,False,False,False,True,departed,True,False,0,156
2025-08-26,False,False,False,True,disapeared,True,False,3,46
2025-08-25,False,False,True,False,disapeared,False,True,3,231
2025-07-31,False,False,True,False,new,False,True,1,34
2025-08-28,False,False,True,False,departed,True,False,3,89
2025-08-26,False,False,False,True,departed,True,False,3,26
2025-09-14,True,False,False,True,new,True,False,0,83
2025-09-08,False,False,False,True,constant,False,False,2,5746
2025-09-08,False,False,True,False,new,False,False,0,151
2025-09-02,False,False,False,True,disapeared,False,False,1,621
2025-09-02,False,False,True,False,arrived,False,False,2,181
2025-08-18,False,False,False,True,departed,True,False,2,84
2025-09-09,False,False,True,False,disapeared,False,False,1,363
2025-09-07,True,False,False,True,disapeared,False,True,0,507
2025-07-05,False,False,True,False,arrived,False,False,1,128
2025-09-09,True,False,False,True,new,False,True,1,14
2025-09-13,False,False,False,True,new,True,False,2,2051
2025-09-13,False,False,False,True,new,False,False,1,562
2025-09-03,False,False,False,True,constant,False,False,2,5666
2025-09-13,False,False,True,False,departed,False,False,2,179
2025-09-13,False,False,True,False,arrived,False,False,2,183
2025-09-15,False,False,False,True,departed,False,False,2,97
2025-09-11,False,False,False,True,disapeared,False,False,0,908
2025-09-17,True,False,False,True,constant,False,False,0,512
2025-09-16,False,False,False,True,disapeared,False,True,1,162
2025-09-22,False,False,False,True,disapeared,True,False,1,185
2025-09-20,False,False,False,True,disapeared,False,False,3,673
2025-09-20,False,False,False,True,departed,True,False,2,390
2025-09-18,False,False,False,True,new,False,False,0,268
2025-09-23,False,False,True,False,constant,True,False,3,27
2025-09-19,True,False,False,True,new,False,True,1,10
2025-08-12,False,False,False,True,arrived,False,False,2,65
2025-08-12,False,False,True,False,new,False,True,2,586
2025-08-11,True,False,False,True,disapeared,False,True,0,582
2025-08-09,False,False,False,True,disapeared,False,False,0,375
2025-08-10,False,False,False,True,disapeared,False,False,1,62
2025-08-16,False,False,True,False,new,False,True,0,2
2025-07-26,False,True,False,True,arrived,True,False,2,36
2025-07-23,False,True,False,True,departed,True,False,0,5
2025-08-19,False,True,False,True,new,False,True,3,17
2025-08-04,False,True,False,True,arrived,True,False,1,10
2025-09-06,False,True,False,True,arrived,True,False,1,23
2025-07-16,False,True,True,False,new,True,False,1,9
2025-07-29,False,True,False,True,departed,True,False,2,24
2025-08-29,False,True,True,False,new,False,False,1,2
2025-08-06,False,True,False,True,disapeared,False,True,1,23
2025-09-10,False,True,False,True,new,False,False,2,136
2025-09-10,False,True,False,True,new,False,True,2,35
2025-09-03,False,True,False,True,new,False,True,3,9
2025-09-11,False,True,True,False,constant,True,False,2,4
2025-08-11,False,True,False,True,new,False,False,0,75
2025-09-22,False,True,True,False,departed,True,False,2,3
2025-08-14,False,True,False,True,new,False,True,2,39
2025-09-18,False,True,False,True,new,True,False,0,8
2025-07-25,False,False,True,False,disapeared,True,False,2,1669
2025-07-18,False,False,True,False,constant,True,False,3,57
2025-07-28,False,False,False,True,new,False,True,3,218
2025-07-19,True,False,False,True,departed,False,False,0,34
2025-07-13,False,False,False,True,departed,True,False,0,177
2025-07-18,True,False,False,True,constant,True,False,0,24
2025-07-14,False,False,True,False,departed,False,False,0,94
2025-07-18,False,False,True,False,new,False,True,2,64
2025-08-01,False,False,True,False,constant,False,False,2,7942
2025-08-19,False,False,True,False,disapeared,False,False,2,1263
2025-07-13,False,False,False,False,new,False,True,2,4
2025-08-06,False,False,False,True,disapeared,True,False,2,2549
2025-07-27,False,False,True,False,new,False,True,3,63
2025-08-02,False,False,True,False,arrived,False,False,1,28
2025-07-09,False,False,True,False,new,False,False,1,425
2025-08-21,False,False,True,False,departed,False,False,0,92
2025-07-27,False,False,True,False,disapeared,False,True,1,28
2025-07-15,False,False,False,True,constant,False,False,0,3587
2025-09-06,False,False,True,False,disapeared,False,False,2,818
2025-08-27,False,False,False,True,constant,True,False,1,166
2025-07-16,False,False,False,True,departed,False,False,3,16
2025-07-24,False,False,False,True,disapeared,False,True,3,265
